JINA_ID,Priority,Ref,Name,Simbad_Identifier,NLTE,Sci_key,C_key,Loc,Type,RA,DEC,Vel,Vel_bibcode,U_mag,B_mag,V_mag,R_mag,I_mag,J_mag,H_mag,K_mag,Teff,logg,Fe/H,Vmic,Li,Be,C,N,O,F,Na,Mg,Al,Si,P,S,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,Sn,Te,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,W,Os,Ir,Pt,Au,Hg,Pb,Bi,Th,U,CaII,TiII,VII,CrII,MnII,FeII,Added_by
,,Roederer+2010,,,*,*,*,,,2 48 37.42800000000017,22 35 54.3840000000003,,,,,,,,,,,,,-1.24,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,0.73,,,,,,,,,,,,-0.09,,,,,-0.38,,,,,,,,,,,,,,,,1.35,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,8 57 59.256000000005145,24 28 22.51199999999443,,,,,,,,,,,,,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,3.14,,,,,,,0.31,,,,,,,,,,,,0.26,,,,,-0.16,,,,,,,,,,,,,,,,1.25,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,16 34 42.35280000000387,-4 13 44.68799999999902,,,,,,,,,,,,,-1.54,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,19 51 49.608000000007166,5 36 45.8280000000002,,,,,,,,,,,,,-1.64,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,,,0.46,,,,,,,,,,,,-0.33,,,,,-0.58,,,,,,,,,,,,,,,,0.75,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,23 9 32.94000000000125,0 42 38.59200000000001,,,,,,,,,,,,,-1.64,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,0.39,,,,,,,,,,,,-0.22,,,,,-0.53,,,,,,,,,,,,,,,,0.69,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,23 22 18.158400000007475,12 9 33.588000000002296,,,,,,,,,,,,,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,3.81,,,,,,,1.14,,,,,,,,,,,,0.19,,,,,-0.23,,,,,,,,,,,,,,,,0.8,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,8 8 54.44639999999879,24 37 26.256000000001052,,,,,,,,,,,,,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,10 51 28.125599999997206,20 16 38.96400000000085,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,0.76,,,,,,,,,,,,-0.03,,,,,-0.66,,,,,,,,,,,,,,,,1.29,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 8 54.66239999999701,21 47 19.42800000000375,,,,,,,,,,,,,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,4.04,,,,,,,1.23,,,,,,,,,,,,0.13,,,,,-0.29,,,,,,,,,,,,,,,,1.64,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,13 39 59.572800000002104,12 35 21.695999999997184,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,,,,,,1.26,,,,,,,,,,,,0.27,,,,,-0.05,,,,,,,,,,,,,,,,1.65,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,23 13 17.148000000005652,20 56 33.93599999999935,,,,,,,,,,,,,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,,,,,,1.35,,,,,,,,,,,,0.49,,,,,0.16,,,,,,,,,,,,,,,,1.19,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,2 10 24.528000000000283,29 48 23.65200000000243,,,,,,,,,,,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,3.56,,,,,,,0.92,,,,,,,,,,,,0.11,,,,,-0.23,,,,,,,,,,,,,,,,1.35,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,7 53 33.12239999999818,30 36 18.252000000004784,,,,,,,,,,,,,-1.78,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,0.11,,,,,,,,,,,,-0.51,,,,,-0.97,,,,,,,,,,,,,,,,0.9,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,3 47 2.11200000000062,41 25 38.06399999999144,,,,,,,,,,,,,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,1.34,,,,,,,,,,,,0.43,,,,,-0.23,,,,,,,,,,,,,,,,1.14,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,3 47 2.6351999999999975,41 25 42.563999999987345,,,,,,,,,,,,,-1.06,,,,,,,,,,,,,,,,,,,,,,,,,3.74,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,5 40 9.734399999999823,12 10 41.16000000000213,,,,,,,,,,,,,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,,,,,,0.78,,,,,,,,,,,,-0.02,,,,,-0.32,,,,,,,,,,,,,,,,0.79,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,5 45 40.38240000000087,14 41 20.111999999998318,,,,,,,,,,,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,4.36,,,,,,,1.62,,,,,,,,,,,,0.69,,,,,0.4,,,,,,,,,,,,,,,,1.64,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,8 16 57.77760000000228,0 1 3.7200000000000033,,,,,,,,,,,,,-1.18,,,,,,,,,,,,,,,,,,,,,,,,,3.64,,,,,,,1.38,,,,,,,,,,,,0.42,,,,,-0.13,,,,,,,,,,,,,,,,1.19,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,11 52 58.76879999999886,37 43 7.24799999999675,,,,,,,,,,,,,-1.43,,,,,,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,0.58,,,,,,,,,,,,-0.1,,,,,-0.27,,,,,,,,,,,,,,,,0.34,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 10 55.36079999999828,44 0 11.843999999999255,,,,,,,,,,,,,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,,1.15,,,,,,,,,,,,0.21,,,,,-0.21,,,,,,,,,,,,,,,,1.13,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,21 48 19.2912000000004,19 58 30.611999999994737,,,,,,,,,,,,,-1.06,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,1.59,,,,,,,,,,,,0.87,,,,,0.04,,,,,,,,,,,,,,,,1.67,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,22 11 31.372799999999188,18 5 34.18799999999749,,,,,,,,,,,,,-1.59,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,18 12 21.876000000004865,5 24 4.427999999999912,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,,,,,,1.46,,,,,,,,,,,,0.54,,,,,-0.41,,,,,,,,,,,,,,,,1.19,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,16 3 0.17280000000113205,-6 27 11.16000000000021,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,4.06,,,,,,,1.46,,,,,,,,,,,,0.59,,,,,0.34,,,,,,,,,,,,,,,,1.65,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,11 46 35.15519999999924,50 52 54.69600000001151,,,,,,,,,,,,,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,0.63,,,,,,,,,,,,-0.08,,,,,-0.32,,,,,,,,,,,,,,,,1.05,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,15 14 26.184000000005483,33 0 38.267999999996505,,,,,,,,,,,,,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,,,,0.79,,,,,,,,,,,,0.02,,,,,-0.22,,,,,,,,,,,,,,,,0.39,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,16 3 13.29840000000047,42 14 46.64400000000683,,,,,,,,,,,,,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,0.72,,,,,,,,,,,,-0.19,,,,,-0.58,,,,,,,,,,,,,,,,1.65,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,21 43 57.124799999998004,27 23 24.000000000002046,,,,,,,,,,,,,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,3.24,,,,,,,0.94,,,,,,,,,,,,-0.12,,,,,-0.6,,,,,,,,,,,,,,,,1.3,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,5 57 28.586400000002783,58 40 48.6119999999886,,,,,,,,,,,,,-1.63,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,0.23,,,,,,,,,,,,-0.41,,,,,-0.89,,,,,,,,,,,,,,,,1.1,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,6 47 44.93520000000075,58 38 34.51199999998778,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,,,,,,0.71,,,,,,,,,,,,-0.02,,,,,-0.25,,,,,,,,,,,,,,,,1.6,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,3 18 38.49839999999929,72 16 30.43200000000411,,,,,,,,,,,,,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,,,,,,1.02,,,,,,,,,,,,0.28,,,,,-0.11,,,,,,,,,,,,,,,,1.69,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,0 30 45.44639999999994,57 3 53.64000000000544,,,,,,,,,,,,,-1.99,,,,,,,,,,,,,,,,,,,,,,,,,2.49,,,,,,,-0.42,,,,,,,,,,,,-0.92,,,,,-1.15,,,,,,,,,,,,,,,,0.3,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,0 31 16.91519999999997,-16 47 40.811999999999955,,,,,,,,,,,,,-2.47,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,,,-0.51,,,,,,,,,,,,-1.47,,,,,-1.84,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,1 26 17.594399999999837,17 7 35.11199999999832,,,,,,,,,,,,,-1.91,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,0.25,,,,,,,,,,,,-0.49,,,,,-0.86,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,0 33 14.31120000000007,-10 43 42.74400000000227,,,,,,,,,,,,,-2.08,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,-0.3,,,,,,,,,,,,-0.79,,,,,-1.09,,,,,,,,,,,,,,,,-0.56,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,1 3 18.170400000000413,-27 52 49.9799999999982,,,,,,,,,,,,,-2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,,,,,,,,,,,,-1.05,,,,,-1.37,,,,,,,,,,,,,,,,0.08,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,1 9 43.06560000000012,61 32 50.17199999999093,,,,,,,,,,,,,-1.68,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,0.31,,,,,,,,,,,,-0.29,,,,,-0.5,,,,,,,,,,,,,,,,0.32,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,1 9 52.26480000000059,54 44 20.29200000000685,,,,,,,,,,,,,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,3.77,,,,,,,1.22,,,,,,,,,,,,0.34,,,,,0.1,,,,,,,,,,,,,,,,1.69,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,2 15 20.853599999998806,-25 54 54.86400000000259,,,,,,,,,,,,,-2.92,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,-1.3,,,,,,,,,,,,-2.3,,,,,-2.59,,,,,,,,,,,,,,,,0.45,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,3 28 54.4848000000016,-0 25 3.108000000000004,,,,,,,,,,,,,-1.71,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,0.44,,,,,,,,,,,,-0.42,,,,,-0.81,,,,,,,,,,,,,,,,0.5,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,3 46 45.72240000000079,-30 51 13.319999999999652,,,,,,,,,,,,,-2.26,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,-0.19,,,,,,,,,,,,-1.01,,,,,-1.36,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,4 3 14.999999999998508,35 16 23.771999999987656,,,,,,,,,,,,,-1.67,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,0.67,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,4 4 11.008799999999965,23 24 27.10800000000461,,,,,,,,,,,,,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,3.52,,,,,,,1.05,,,,,,,,,,,,-0.13,,,,,-0.64,,,,,,,,,,,,,,,,1.15,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,4 9 3.417599999999368,-15 53 27.06000000000131,,,,,,,,,,,,,-1.98,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,,,0.4,,,,,,,,,,,,-0.85,,,,,-1.22,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,4 38 55.73279999999954,-13 20 48.155999999999466,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,0.19,,,,,,,,,,,,-0.37,,,,,-0.63,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,5 40 54.645599999997216,-11 12 0.17999999999702254,,,,,,,,,,,,,-1.62,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,0.7,,,,,,,,,,,,-0.12,,,,,-0.53,,,,,,,,,,,,,,,,0.77,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,6 18 48.52800000000073,-14 50 43.439999999998946,,,,,,,,,,,,,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,0.26,,,,,,,,,,,,-0.51,,,,,-0.94,,,,,,,,,,,,,,,,0.31,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,7 54 28.723200000000162,62 8 10.751999999991995,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,0.23,,,,,,,,,,,,-0.55,,,,,-0.92,,,,,,,,,,,,,,,,0.22,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,8 48 20.651999999998765,67 26 59.89199999997595,,,,,,,,,,,,,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,,,,,,0.51,,,,,,,,,,,,-0.17,,,,,-0.39,,,,,,,,,,,,,,,,0.49,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,9 32 30.292800000000426,-17 26 8.699999999995498,,,,,,,,,,,,,-1.32,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,0.71,,,,,,,,,,,,-0.11,,,,,-0.46,,,,,,,,,,,,,,,,1.6,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,9 53 39.2424000000031,-22 50 8.412000000001285,,,,,,,,,,,,,-2.62,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,,,-0.93,,,,,,,,,,,,-1.56,,,,,-1.84,,,,,,,,,,,,,,,,-0.15,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,10 14 28.982400000000155,53 33 39.347999999996546,,,,,,,,,,,,,-3.07,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,-0.97,,,,,,,,,,,,-2.75,,,,,-2.89,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,11 37 40.401600000002276,-28 51 4.860000000000184,,,,,,,,,,,,,-1.33,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,0.85,,,,,,,,,,,,0.21,,,,,0.0,,,,,,,,,,,,,,,,1.1,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,11 51 50.10960000000054,-5 45 44.1719999999998,,,,,,,,,,,,,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,0.13,,,,,,,,,,,,-0.62,,,,,-1.09,,,,,,,,,,,,,,,,0.1,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,11 55 27.16320000000252,9 7 45.012000000000825,,,,,,,,,,,,,-2.45,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,-0.5,,,,,,,,,,,,-1.18,,,,,-1.56,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 9 2.7215999999980056,59 1 5.1240000000029795,,,,,,,,,,,,,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,3.29,,,,,,,0.74,,,,,,,,,,,,-0.13,,,,,-0.56,,,,,,,,,,,,,,,,0.8,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 10 15.875999999997958,54 29 17.33999999999071,,,,,,,,,,,,,-0.83,,,,,,,,,,,,,,,,,,,,,,,,,3.98,,,,,,,1.18,,,,,,,,,,,,0.33,,,,,0.02,,,,,,,,,,,,,,,,1.43,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 15 10.557600000004896,-10 18 44.64000000000084,,,,,,,,,,,,,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,3.94,,,,,,,1.28,,,,,,,,,,,,0.31,,,,,-0.04,,,,,,,,,,,,,,,,1.56,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 22 52.71840000000367,11 36 25.48799999999943,,,,,,,,,,,,,-2.78,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,-0.9,,,,,,,,,,,,-1.59,,,,,-1.99,,,,,,,,,,,,,,,,0.3,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 26 36.83520000000172,5 18 9.035999999999405,,,,,,,,,,,,,-2.18,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,-0.39,,,,,,,,,,,,-1.01,,,,,-1.32,,,,,,,,,,,,,,,,0.17,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 28 16.862399999997706,12 20 41.099999999998005,,,,,,,,,,,,,-2.38,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,,,-0.52,,,,,,,,,,,,-1.24,,,,,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,12 40 14.078400000002489,8 31 38.06400000000295,,,,,,,,,,,,,-2.72,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,-0.65,,,,,,,,,,,,-1.47,,,,,-1.71,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,13 16 42.458399999996885,36 22 52.71599999999694,,,,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,-0.82,,,,,,,,,,,,-1.42,,,,,-1.64,,,,,,,,,,,,,,,,-0.45,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,13 43 26.723999999994845,15 34 31.08000000000132,,,,,,,,,,,,,-2.26,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,,,,,,-0.43,,,,,,,,,,,,-1.08,,,,,-1.43,,,,,,,,,,,,,,,,1.52,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,13 53 33.54479999999967,2 41 41.20800000000074,,,,,,,,,,,,,-1.54,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,,,,,,0.69,,,,,,,,,,,,-0.33,,,,,-0.7,,,,,,,,,,,,,,,,0.38,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,14 2 31.845600000000047,9 41 9.959999999998956,,,,,,,,,,,,,-2.77,,,,,,,,,,,,,,,,,,,,,,,,,1.97,,,,,,,-0.92,,,,,,,,,,,,-2.4,,,,,-2.75,,,,,,,,,,,,,,,,-0.42,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,14 5 13.02480000000017,-14 51 25.452000000000794,,,,,,,,,,,,,-1.95,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,0.16,,,,,,,,,,,,-0.48,,,,,-0.79,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,14 13 21.319200000000365,-12 9 24.191999999999894,,,,,,,,,,,,,-1.91,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,-0.22,,,,,,,,,,,,-0.68,,,,,-0.94,,,,,,,,,,,,,,,,0.45,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,14 27 0.3623999999969385,-22 14 38.976000000002955,,,,,,,,,,,,,-2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,,,,,,,,,,,,-1.75,,,,,-1.97,,,,,,,,,,,,,,,,-0.38,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,14 36 48.508800000000605,-29 6 46.62000000000518,,,,,,,,,,,,,-2.51,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,-1.04,,,,,,,,,,,,-1.77,,,,,-2.27,,,,,,,,,,,,,,,,1.05,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,14 59 49.76399999999529,-22 0 45.79200000000583,,,,,,,,,,,,,-1.86,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,0.56,,,,,,,,,,,,-0.38,,,,,-0.92,,,,,,,,,,,,,,,,1.0,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,15 13 17.455200000003828,12 27 25.56000000000182,,,,,,,,,,,,,-2.17,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,-0.25,,,,,,,,,,,,-0.76,,,,,-0.95,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,15 49 16.497599999996595,9 36 42.443999999997004,,,,,,,,,,,,,-1.79,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,,,0.11,,,,,,,,,,,,-0.45,,,,,-0.72,,,,,,,,,,,,,,,,0.2,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,18 9 40.684799999990275,-8 46 45.58799999999948,,,,,,,,,,,,,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,1.11,,,,,,,,,,,,0.23,,,,,-0.48,,,,,,,,,,,,,,,,0.84,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,18 36 7.492800000003683,-24 26 11.327999999998326,,,,,,,,,,,,,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,4.11,,,,,,,1.4,,,,,,,,,,,,0.51,,,,,0.11,,,,,,,,,,,,,,,,1.41,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,18 47 6.439200000004348,74 43 31.43999999997618,,,,,,,,,,,,,-1.73,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,0.3,,,,,,,,,,,,-0.6,,,,,-0.89,,,,,,,,,,,,,,,,-0.28,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,19 34 15.38640000000754,-16 19 0.2279999999990423,,,,,,,,,,,,,-1.43,,,,,,,,,,,,,,,,,,,,,,,,,3.19,,,,,,,0.69,,,,,,,,,,,,-0.11,,,,,-0.43,,,,,,,,,,,,,,,,1.6,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,19 45 14.140799999994158,-17 29 27.059999999993636,,,,,,,,,,,,,-2.56,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,-0.45,,,,,,,,,,,,-1.32,,,,,-1.53,,,,,,,,,,,,,,,,-0.26,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,19 48 39.5736000000025,-12 7 19.739999999998332,,,,,,,,,,,,,-1.97,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,,,0.16,,,,,,,,,,,,-0.57,,,,,-0.88,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,19 55 9.679199999995092,10 44 27.384000000000555,,,,,,,,,,,,,-1.32,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,0.44,,,,,,,,,,,,-0.14,,,,,-0.52,,,,,,,,,,,,,,,,1.2,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,20 23 35.84639999999524,-21 22 14.231999999995821,,,,,,,,,,,,,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,3.36,,,,,,,0.83,,,,,,,,,,,,0.19,,,,,-0.1,,,,,,,,,,,,,,,,1.45,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,20 26 11.918400000004112,9 27 0.39600000000163504,,,,,,,,,,,,,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,0.9,,,,,,,,,,,,0.08,,,,,-0.28,,,,,,,,,,,,,,,,1.4,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,21 11 59.0304000000026,17 43 39.90000000000123,,,,,,,,,,,,,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,3.55,,,,,,,0.88,,,,,,,,,,,,0.12,,,,,-0.22,,,,,,,,,,,,,,,,1.25,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,21 29 28.212000000001183,-3 30 55.36799999999971,,,,,,,,,,,,,-1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,-0.63,,,,,-1.05,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,21 44 23.94479999999305,-11 46 22.83599999999751,,,,,,,,,,,,,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,,,0.36,,,,,,,,,,,,-0.32,,,,,-0.62,,,,,,,,,,,,,,,,0.38,,,,,,,,,,Mohammad
,,Roederer+2010,,,*,*,*,,,22 9 41.443200000006755,-13 36 19.475999999996816,,,,,,,,,,,,,-1.46,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,,,,,,0.85,,,,,,,,,,,,-0.1,,,,,-0.34,,,,,,,,,,,,,,,,0.72,,,,,,,,,,Mohammad
